"id","familieID","danskArt","latinArt","engelskArt","artSort"
"3661","1025","Safirstrubet Kolibri","coeruleogularis ","Sapphire-throated Hummingbird","37410"
"3662","1025","Safirbuget Kolibri","lilliae ","Sapphire-bellied Hummingbird","37420"
"3663","1025","Glansgrøn Kolibri","goudoti ","Shining-green Hummingbird","37430"
"3664","1025","Hummingbird","goudoti luminosa","Luminous","37440"
"3665","926","Gyldenhalet Safir","eliciae ","Blue-throated Goldentail","37450"
"3666","926","Okkerstrubet Safir","sapphirina ","Rufous-throated Sapphire","37460"
"3667","926","Blåbrystet Safir","cyanus ","White-chinned Sapphire","37470"
"3668","926","Ildgumpet Safir","pyropygia ","Flame-rumped Sapphire","37480"
"3669","926","Gylden Safir","chrysura ","Gilded Hummingbird","37490"
"3670","926","Blåhovedet Safir","grayi ","Blue-headed Sapphire","37500"
"3671","926","Nordlig Blåhovedet Safir","humboldtii ","Humboldt's Sapphire","37510"
"3672","409","Bronzehalet Safir","oenone ","Golden-tailed Sapphire","37520"
"3673","1042","Hvidstrubet Kolibri","albicollis ","White-throated Hummingbird","37530"
"3674","1640","Hvidhalet Guldstrube","guainumbi ","White-tailed Goldenthroat","37540"
"3675","1640","Tepuiguldstrube","milleri ","Tepui Goldenthroat","37550"
"3676","1640","Grønhalet Guldstrube","theresiae ","Green-tailed Goldenthroat","37560"
"3677","1040","Okkerbrystet Kolibri","fallax ","Buffy Hummingbird","37570"
"3678","1040","Tumbeskolibri","baeri ","Tumbes Hummingbird","37580"
"3679","1040","Pletstrubet Kolibri","taczanowskii ","Spot-throated Hummingbird","37590"
"3680","1040","Olivenplettet Kolibri","chlorocercus ","Olive-spotted Hummingbird","37600"
"3681","1040","Hvidbuget Amazile","chionogaster ","White-bellied Hummingbird","37610"
"3682","1040","Cuzcoamazilie","viridicauda ","Green-and-White Hummingbird","37620"
"3683","2001","Mangeplettet Kolibri","hypostictus ","Many-spotted Hummingbird","37630"
"3684","74","Kanelfarvet Amazilie","rutila ","Cinnamon Hummingbird","37640"
"3685","74","Brunbuget Amazilie","yucatanensis ","Buff-bellied Hummingbird","37650"
"3686","74","Brunhalet Amazilie","tzacatl ","Rufous-tailed Hummingbird","37660"
"3687","74","Escudoamazilie","handleyi ","Escudo Hummingbird","37670"
"3688","74","Kastanjebuget Amazilie","castaneiventris ","Chestnut-bellied Hummingbird","37680"
"3689","74","Amaziliekolibri","amazilia ","Amazilia Hummingbird","37690"
"3690","74","Lojaamazilie","alticola ","Loja Hummingbird","37700"
"3691","74","Østlig Snebryst","leucogaster ","Plain-bellied Emerald","37710"
"3692","74","Broget Amazilie","versicolor ","Versicolored Emerald","37720"
"3693","74","Cuyuniamazilie","versicolor hollandi","Cuyuni Emerald","37730"
"3694","74","Rondônia-amazilie","rondonia ","Rondonia Emerald","37740"
"3695","74","Kortnæbbet Amazilie","brevirostris ","White-chested Emerald","37750"
"3696","74","Vestlig Snebryst","chionopectus ","White-breasted Emerald","37760"
"3697","74","Andessnebryst","franciae ","Andean Emerald","37770"
"3698","74","Grøn Snebryst","candida ","White-bellied Emerald","37780"
"3699","74","Azurkronet Snebryst","cyanocephala ","Azure-crowned Hummingbird","37790"
"3700","74","Mosquitia-snebryst","cyanocephala chlorostephana","Mosquitia Hummingbird","37800"
"3701","74","Violetkronet Snebryst","violiceps ","Violet-crowned Hummingbird","37810"
"3702","74","Grønisset Snebryst","viridifrons ","Green-fronted Hummingbird","37820"
"3703","74","Brunsidet Snebryst","wagneri ","Cinnamon-sided Hummingbird","37830"
"3704","74","Glansstrubet Amazilie","fimbriata ","Glittering-throated Emerald","37840"
"3705","74","Táchira-amazilie","distans ","Tachira Emerald","37850"
"3706","74","Safiramazilie","lactea ","Sapphire-spangled Emerald","37860"
"3707","74","Tepuíamazilie","lactea zimmeri","Tepui Emerald","37870"
"3708","74","Bartletts Amazilie","lactea bartletti","Bartlett's Emerald","37880"
"3709","74","Blåbrystet Amazilie","amabilis ","Blue-chested Hummingbird","37890"
"3710","74","Costa Rica-amazilie","decora ","Charming Hummingbird","37900"
"3711","74","Purpurbrystet Amazilie","rosenbergi ","Purple-chested Hummingbird","37910"
"3712","74","Mangroveamazilie","boucardi ","Mangrove Hummingbird","37920"
"3713","74","Hondurasamazilie","luciae ","Honduran Emerald","37930"
"3714","74","Stålgrøn Amazilie","saucerrottei ","Steely-vented Hummingbird","37940"
"3715","74","Indigokronet Amazilie","cyanifrons ","Indigo-capped Hummingbird","37950"
"3716","74","Miravallesamazilia","cyanifrons alfaroana","Alfaros Hummingbird","37960"
"3717","74","Bronzehalet Snebryst","edward ","Snowy-breasted Hummingbird","37970"
"3718","74","Blåhalet Snebryst","edward niveoventer","Snowy-bellied Hummingbird","37980"
"3719","74","Grønhalet Snebryst","edward margaritarum","Edwards Hummingbird","37990"
"3720","74","Blåhalet Amazilie","cyanura ","Blue-tailed Hummingbird","38000"
"3721","74","Berylamazilie","beryllina ","Berylline Hummingbird","38010"
"3722","74","Grønbuget Amazilie","viridigaster ","Green-bellied Hummingbird","38020"
"3723","74","Kobberhalet Amazilie","cupreicauda ","Tepui Hummingbird","38030"
"3724","74","Kobbergumpet Amazilie","tobaci ","Copper-rumped Hummingbird","38040"
"3725","1207","Purpursnekrone","albocoronata ","Snowcap","38050"
"3726","114","Blomsterkronet Kolibri","floriceps ","Blossomcrown","38060"
"3727","356","Silkekolibri","buffonii ","White-vented Plumeleteer","38070"
"3728","356","Grønbuget Silkekolibri","buffonii buffonii","White-vented Plumeleteer","38080"
"3729","356","Blåbuget Silkekolibri","buffonii caeruleogaster","Blue-bellied Plumeleteer","38090"
"3730","356","Grønhalet Silkekolibri","buffonii intermedia","Ecuadorian Plumeleteer","38100"
"3731","356","Bronzehalet Silkekolibri","urochrysia ","Bronze-tailed Plumeleteer","38110"
"3732","356","Sorthalet Silkekolibri","urochrysia melanorrhoa","Black-vented Plumeleteer","38120"
"3733","1001","Blåstrubet Bjergjuvel","clemenciae ","Blue-throated Mountaingem","38130"
"3734","1001","Ametyststrubet Bjergjuvel","amethystinus ","Amethyst-throated Mountaingem","38140"
"3735","1001","Margarets","amethystinus margaritae","Margaret's Hummingbird","38150"
"3736","1001","Grønstrubet Bjergjuvel","viridipallens ","Green-throated Mountaingem","38160"
"3737","1001","Grønbrystet Bjergjuvel","sybillae ","Green-breasted Mountaingem","38170"
"3738","1001","Hvidbuget Bjergjuvel","hemileucus ","White-bellied Mountaingem","38180"
"3739","1001","Purpurstrubet Bjergjuvel","calolaemus ","Purple-throated Mountaingem","38190"
"3740","1001","Hvidstrubet Bjergjuvel","castaneoventris ","White-throated Mountaingem","38200"
"3741","1001","Gråhalet Bjergjuvel","cinereicauda ","Grey-tailed Mountaingem","38210"
"3742","200","Sortisset Safir","xantusii ","Xantus's Hummingbird","38220"
"3743","200","Hvidøret Safir","leucotis ","White-eared Hummingbird","38230"
"3744","1002","Granatstrubet Kolibri","rhami ","Garnet-throated Hummingbird","38240"
"3745","23","Plettet Kolibri","melanogenys ","Speckled Hummingbird","38250"
"3746","1542","Ecuadoriansk Brogethale","hemileucurus ","Ecuadorian Piedtail","38260"
"3747","1542","Peruviansk Brogethale","harterti ","Peruvian Piedtail","38270"
"3748","445","Brasiliansk Rubinstrube","rubricauda ","Brazilian Ruby","38280"
"3749","869","Tepuíbrillant","xanthogonys ","Velvet-browed Brilliant","38290"
"3750","869","Napobrillant","gularis ","Pink-throated Brilliant","38300"
"3751","869","Yungasbrillant","branickii ","Rufous-webbed Brilliant","38310"
"3752","869","Sortstrubet Brillant","schreibersii ","Black-throated Brilliant","38320"
"3753","869","Kanelbrystet Brillant","aurescens ","Gould's Jewelfront","38330"
"3754","869","Lillastrubet Brillant","rubinoides ","Fawn-breasted Brilliant","38340"
"3755","869","Grønisset Brillant","jacula ","Green-crowned Brilliant","38350"
"3756","869","Chocóbrillant","imperatrix ","Empress Brilliant","38360"
"3757","869","Violetpandet Brillant","leadbeateri ","Violet-fronted Brilliant","38370"
"3758","699","Purpurisset Kolibri","fulgens ","Magnificent Hummingbird","38380"
"3759","699","Mexicansk Purpurisse","fulgens fulgens","Magnificent Hummingbird","38390"
"3760","699","Costa Rica-purpurisse","fulgens spectabilis","Admirable Hummingbird","38400"
"3761","932","Pariasakshale","macrocerca ","Scissor-tailed Hummingbird","38410"
"3762","1946","Violbrystet Kolibri","cyanopectus ","Violet-chested Hummingbird","38420"
"3763","2113","Hvidhalet Bjergkolibri","bougueri ","White-tailed Hillstar","38430"
"3764","215","Okkerhalet Juvelkolibri","flavescens ","Buff-tailed Coronet","38440"
"3765","215","Kastanjebrystet Juvelkolibri","matthewsii ","Chestnut-breasted Coronet","38450"
"3766","215","Hyacintkolibri","jardini ","Velvet-purple Coronet","38460"
"3767","45","Regnbueglansryg","cupripennis ","Shining Sunbeam","38470"
"3768","45","Purpurglansryg","aliciae ","Purple-backed Sunbeam","38480"
"3769","45","Magentaglansryg","castelnaudii ","White-tufted Sunbeam","38490"
"3770","45","Malakitglansryg","pamela ","Black-hooded Sunbeam","38500"
"3771","1412","Chimborazo-kolibri","chimborazo ","Ecuadorian Hillstar","38510"
"3772","1412","Punastjerne","estella ","Andean Hillstar","38520"
"3773","1412","Grønhovedet Punastjerne","estella stolzmanni","Green-headed Hillstar","38530"
"3774","1412","Boliviansk","estella bolivianus","Bolivian Hillstar","38540"
"3775","1412","Blåbuget Punastjerne","leucopleurus ","White-sided Hillstar","38550"
"3776","1412","Sortbrystet Punastjerne","melanogaster ","Black-breasted Hillstar","38560"
"3777","1412","Kilehalet Punastjerne","adela ","Wedge-tailed Hillstar","38570"
"3778","997","Fløjlsbrystkolibri","lafresnayi ","Mountain Velvetbreast","38580"
"3779","459","Bronzefarvet Inka","coeligena ","Bronzy Inca","38590"
"3780","459","Brun Inka","wilsoni ","Brown Inca","38600"
"3781","459","Sort Inka","prunellei ","Black Inca","38610"
"3782","459","Halsbåndsinka","torquata ","Collared Inca","38620"
"3783","459","Brunbrystet Inka","inca ","Gould's Inca","38630"
"3784","459","Hvidhalet Inka","phalerata ","White-tailed Starfrontlet","38640"
"3785","459","Gyldenbuget Inka","bonapartei ","Golden-bellied Starfrontlet","38650"
"3786","459","Gyldengrøn Inka","orina ","Dusky Starfrontlet","38660"
"3787","459","Gylden Inka","eos ","Golden-tailed Starfrontlet","38670"
"3788","459","Blåstrubet Inka","helianthea ","Blue-throated Starfrontlet","38680"
"3789","459","Okkervinget Inka","lutetiae ","Buff-winged Starfrontlet","38690"
"3790","459","Violetstrubet Inka","violifer ","Violet-throated Starfrontlet","38700"
"3791","459","Regnbueinka","iris ","Rainbow Starfrontlet","38710"
"3792","664","Sværdkolibri","ensifera ","Sword-billed Hummingbird","38720"
"3793","1720","Safirvinge","cyanopterus ","Great Sapphirewing","38730"
"3794","1470","Kæmpekolibri","gigas ","Giant Hummingbird","38740"
"3795","1885","Ildkronekolibri","sephanoides ","Green-backed Firecrown","38750"
"3796","1885","Juan Fernandez-ildkrone","fernandensis ","Juan Fernandez Firecrown","38760"
"3797","867","Orangestrubet Solalf","mavors ","Orange-throated Sunangel","38770"
"3798","867","Ametyststrubet Solalf","amethysticollis ","Amethyst-throated Sunangel","38780"
"3799","867","Méridasolalf","spencei ","Merida Sunangel","38790"
"3800","867","Rosastrubet Solalf","clarisse ","Longuemare's Sunangel","38800"
"3801","867","Kravesolalf","strophianus ","Gorgeted Sunangel","38810"
"3802","867","Turmalinsolalf","exortis ","Tourmaline Sunangel","38820"
"3803","867","Gyldenstrubet Solalf","micraster ","Flame-throated Sunangel","38830"
"3804","867","Purpurstrubet Solalf","viola ","Purple-throated Sunangel","38840"
"3805","867","Bogotásolalf","zusii ","Bogota Sunangel","38850"
"3806","867","Kongesolalf","regalis ","Royal Sunangel","38860"
"3807","681","Pichinchakvastben","nigrivestis ","Black-breasted Puffleg","38870"
"3808","681","Kravekvastben","isabellae ","Gorgeted Puffleg","38880"
"3809","681","Glitrende Kvastben","vestita ","Glowing Puffleg","38890"
"3810","681","Sortløret Kvastben","derbyi ","Black-thighed Puffleg","38900"
"3811","681","Turkisstrubet Kvastben","godini ","Turquoise-throated Puffleg","38910"
"3812","681","Kobberbuget Kvastben","cupreoventris ","Coppery-bellied Puffleg","38920"
"3813","681","Kilehalet Kvastben","luciani ","Sapphire-vented Puffleg","38930"
"3814","681","Kobbernakket Kvastben","sappiropygia ","Coppery-naped Puffleg","38940"
"3815","681","Gyldenbrystet Kvastben","mosquera ","Golden-breasted Puffleg","38950"
"3816","681","Blåpandet Kvastben","glaucopoides ","Blue-capped Puffleg","38960"
"3817","681","Pragtkvastben","mirabilis ","Colorful Puffleg","38970"
"3818","681","Smaragdkvastben","alinae ","Emerald-bellied Puffleg","38980"
"3819","855","Bronzekvastben","aureliae ","Greenish Puffleg","38990"
"3820","855","Rustløret Kvastben","assimilis ","Buff-thighed Puffleg","39000"
"3821","855","Mørk Kvastben","lugens ","Hoary Puffleg","39010"
"3822","2127","Purpurbrystet Hvidplet","benjamini ","Purple-bibbed Whitetip","39020"
"3823","2127","Brunbuget Hvidplet","ruficrissa ","Rufous-vented Whitetip","39030"
"3824","1375","Hvidkvastet Spatelhale","underwoodii ","Booted Racket-tail","39040"
"3825","1375","Racket-tail","underwoodii addae","Rufous-booted","39050"
"3826","1038","Sorthalet Slæbbærer","victoriae ","Black-tailed Trainbearer","39060"
"3827","1038","Grønhalet Slæbbærer","nuna ","Green-tailed Trainbearer","39070"
"3828","1842","Sapphokomet","sparganura ","Red-tailed Comet","39080"
"3829","1635","Bronzehalet Komet","caroli ","Bronze-tailed Comet","39090"
"3830","1771","Sortrygget Tornnæbskolibri","dorsale ","Black-backed Thornbill","39100"
"3831","1771","Purpurrygget Tornnæbskolibri","microrhynchum ","Purple-backed Thornbill","39110"
"3832","1400","Skægget Bjergkolibri","nobilis ","Bearded Mountaineer","39120"
"3833","1432","Hjelmkolibri","guerinii ","Bearded Helmetcrest","39130"
"3834","1432","Bogotáhjelmkolibri","guerinii guerinii","Bearded Helmetcrest","39140"
"3835","1432","Santa Marta-hjelmkolibri","guerinii cyanolaemus","Santa Marta Helmetcrest","39150"
"3836","1432","Méridahjelmkolibri","guerinii lindenii","Mérida Helmetcrest","39160"
"3837","1199","Smaragdstrubet Metalhale","tyrianthina ","Tyrian Metaltail","39170"
"3838","1199","Perijámetalhale","iracunda ","Perijá Metaltail","39180"
"3839","1199","Grøn Metalhale","williami ","Viridian Metaltail","39190"
"3840","1199","Blåhalet Metalhale","williami williami","Viridian Metaltail","39200"
"3841","1199","Antioquiametalhale","williami recisa","Colombian Metaltail","39210"
"3842","1199","Nariñometalhale","williami primolina","Ecuadorian Metaltail","39220"
"3843","1199","Sortstrubet Metalhale","williami atrigularis","Black-throated Metaltail","39230"
"3844","1199","Violetstrubet Metalhale","baroni ","Violet-throated Metaltail","39240"
"3845","1199","Chinguela-metalhale","odomae ","Neblina Metaltail","39250"
"3846","1199","Kobbermetalhale","theresiae ","Coppery Metaltail","39260"
"3847","1199","Ildstrubet Metalhale","eupogon ","Fire-throated Metaltail","39270"
"3848","1199","Skælbrystet Metalhale","aeneocauda ","Scaled Metaltail","39280"
"3849","1199","Cochabamba-metalhale","aeneocauda malagae","Reddish Metaltail","39290"
"3850","1199","Sort Metalhale","phoebe ","Black Metaltail","39300"
"3851","355","Rustkronet Tornnæb","ruficeps ","Rufous-capped Thornbill","39310"
"3852","355","Oliventornnæb","olivaceum ","Olivaceous Thornbill","39320"
"3853","355","Blårygget Tornnæb","stanleyi ","Blue-mantled Thornbill","39330"
"3854","355","Bronzehalet Tornnæb","heteropogon ","Bronze-tailed Thornbill","39340"
"3855","355","Regnbuestrubet Tornnæb","herrani ","Rainbow-bearded Thornbill","39350"
"3856","1393","Klydenæbskolibri","euryptera ","Mountain Avocetbill","39360"
"3857","2000","Gråbuget Kometkolibri","griseiventris ","Grey-bellied Comet","39370"
"3858","46","Langhalet Sylfide","kingi ","Long-tailed Sylph","39380"
"3859","46","Langhalet Sylfide","kingi kingi","Blue-throated Sylph","39390"
"3860","46","Grønhalet Sylfide","kingi emmae","Green-tailed Sylph","39400"
"3861","46","Venezuelasylfide","berlepschi ","Venezuelan Sylph","39410"
"3862","46","Violethalet Sylfide","coelestis ","Violet-tailed Sylph","39420"
"3863","182","Hyacintvisirbærer","scutatus ","Hyacinth Visorbearer","39430"
"3864","182","Hættevisirbærer","lumachella ","Hooded Visorbearer","39440"
"3865","1860","Kilenæbskolibri","geoffroyi ","Wedge-billed Hummingbird","39450"
"3866","874","Purpurkronet Alfekolibri","barroti ","Purple-crowned Fairy","39460"
"3867","874","Sortøret Alfekolibri","auritus ","Black-eared Fairy","39470"
"3868","866","Hornkolibri","bilopha ","Horned Sungem","39480"
"3869","1069","Pragtspatelhale","mirabilis ","Marvelous Spatuletail","39490"
"3870","871","Gråbuget Stjernestrube","constantii ","Plain-capped Starthroat","39500"
"3871","871","Langnæbbet Stjernestrube","longirostris ","Long-billed Starthroat","39510"
"3872","871","Grøn Stjernestrube","squamosus ","Stripe-breasted Starthroat","39520"
"3873","871","Blå Stjernestrube","furcifer ","Blue-tufted Starthroat","39530"
"3874","1802","Oasekolibri","vesper ","Oasis Hummingbird","39540"
"3875","2035","Corakolibri","cora ","Peruvian Sheartail","39550"
"3876","2055","Blåstrubet Stjernekolibri","dupontii ","Sparkling-tailed Hummingbird","39560"
"3877","613","Sakshalekolibri","enicura ","Slender Sheartail","39570"
"3878","613","Mexicansk Sakshalekolibri","eliza ","Mexican Sheartail","39580"
"3879","266","Ametystskovjuvel","amethystina ","Amethyst Woodstar","39590"
"3880","266","Bahamaskovjuvel","evelynae ","Bahama Woodstar","39600"
